"","Comparison","SIMPER","OTU"
"2064","fluid_cont.control",7.09581079100241e-05,"Cyanobacteria.Sericytochromatia.Other.Other"
"2065","fluid_cont.control",6.622756738206e-05,"Euryarchaeota.Thermoplasmata.Other.Other"
"2066","fluid_cont.control",6.38622971189662e-05,"Patescibacteria.Berkelbacteria.uncultured bacterium.uncultured bacterium"
"2067","fluid_cont.control",6.38622971189662e-05,"WOR-1.uncultured prokaryote.uncultured prokaryote.uncultured prokaryote"
"2068","fluid_cont.control",6.22854502770886e-05,"Thaumarchaeota.Nitrososphaeria.Nitrosotaleales.Nitrosotaleaceae"
"2069","fluid_cont.control",6.22854502759784e-05,"Planctomycetes.Phycisphaerae.mle1-8.uncultured bacterium"
"2070","fluid_cont.control",6.14970268549841e-05,"Cyanobacteria.Melainabacteria.Gastranaerophilales.Other"
"2071","fluid_cont.control",5.75549097500128e-05,"Planctomycetes.Phycisphaerae.S-70.Other"
"2072","fluid_cont.control",5.67664863270201e-05,"Atribacteria.JS1.uncultured bacterium.uncultured bacterium"
"2073","fluid_cont.control",5.67664863289075e-05,"Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae"
"2074","fluid_cont.control",5.67664863270201e-05,"Patescibacteria.Parcubacteria.Candidatus Azambacteria.uncultured bacterium"
"2075","fluid_cont.control",5.5978062907025e-05,"Spirochaetes.Leptospirae.Leptospirales.Leptospiraceae"
"2076","fluid_cont.control",5.51896394860307e-05,"Chloroflexi.Dehalococcoidia.GIF9.Other"
"2077","fluid_cont.control",5.44012160639262e-05,"Chloroflexi.Anaerolineae.SJA-15.Other"
"2078","fluid_cont.control",5.44012160640372e-05,"Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae"
"2079","fluid_cont.control",5.44012160640372e-05,"Acidobacteria.AT-s3-28.Other.Other"
"2080","fluid_cont.control",5.44012160649254e-05,"Acidobacteria.Subgroup 15.Other.Other"
"2081","fluid_cont.control",5.44012160640372e-05,"Acidobacteria.Subgroup 9.Other.Other"
"2082","fluid_cont.control",5.44012160640372e-05,"Actinobacteria.Actinobacteria.Propionibacteriales.Other"
"2083","fluid_cont.control",5.44012160649254e-05,"Bacteroidetes.Bacteroidia.Chitinophagales.Other"
"2084","fluid_cont.control",5.44012160640372e-05,"Firmicutes.Bacilli.Bacillales.Other"
"2085","fluid_cont.control",5.44012160640372e-05,"Patescibacteria.Saccharimonadia.Saccharimonadales.Other"
"2086","fluid_cont.control",5.44012160649254e-05,"Planctomycetes.Phycisphaerae.Other.Other"
"2087","fluid_cont.control",5.44012160640372e-05,"Planctomycetes.Other.Other.Other"
"2088","fluid_cont.control",5.44012160640372e-05,"Alphaproteobacteria.Rhodospirillales.Other"
"2089","fluid_cont.control",5.44012160639262e-05,"Gammaproteobacteria.Cellvibrionales.Halieaceae"
"2090","fluid_cont.control",5.44012160650365e-05,"Gammaproteobacteria.KI89A clade.Other"
"2091","fluid_cont.control",5.44012160640372e-05,"Gammaproteobacteria.MBAE14.uncultured bacterium"
"2092","fluid_cont.control",5.44012160639262e-05,"Gammaproteobacteria.uncultured.Other"
"2093","fluid_cont.control",5.44012160650365e-05,"Verrucomicrobia.Verrucomicrobiae.Chthoniobacterales.Terrimicrobiaceae"
"2094","fluid_cont.control",5.44012160640372e-05,"Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.DEV007"
"2095","fluid_cont.control",5.44012160639262e-05,"WPS-2.Other.Other.Other"
"2096","fluid_cont.control",5.28243692220487e-05,"Crenarchaeota.Bathyarchaeia.Other.Other"
"2097","fluid_cont.control",5.20359458009434e-05,"Margulisbacteria.Other.Other.Other"
"2098","fluid_cont.control",4.96706755360732e-05,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.Ambiguous_taxa"
"2099","fluid_cont.control",4.96706755369614e-05,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.Other"
"2100","fluid_cont.control",4.88822521159671e-05,"Bacteroidetes.Bacteroidia.Sphingobacteriales.KD3-93"
"2101","fluid_cont.control",4.73054052730904e-05,"Acidobacteria.Aminicenantia.Aminicenantales.Other"
"2102","fluid_cont.control",4.65169818529843e-05,"Firmicutes.Clostridia.Clostridiales.Family XI"
"2103","fluid_cont.control",4.65169818519851e-05,"Patescibacteria.Gracilibacteria.Candidatus Peribacteria.Other"
"2104","fluid_cont.control",4.57285584299916e-05,"Alphaproteobacteria.Dongiales.Dongiaceae"
"2105","fluid_cont.control",4.49401350099965e-05,"Actinobacteria.Coriobacteriia.OPB41.Other"
"2106","fluid_cont.control",4.49401350099965e-05,"Actinobacteria.WCHB1-81.uncultured bacterium.uncultured bacterium"
"2107","fluid_cont.control",4.49401350089973e-05,"Elusimicrobia.Rs-M47.uncultured organism.uncultured organism"
"2108","fluid_cont.control",4.49401350099965e-05,"Deltaproteobacteria.Myxococcales.VHS-B4-70"
"2109","fluid_cont.control",4.49401350099965e-05,"Gammaproteobacteria.uncultured.uncultured bacterium"
"2110","fluid_cont.control",4.49401350089973e-05,"Verrucomicrobia.Verrucomicrobiae.Other.Other"
"2111","fluid_cont.control",4.25748647460145e-05,"Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae"
"2112","fluid_cont.control",4.25748647460145e-05,"Patescibacteria.ABY1.Candidatus Komeilibacteria.uncultured bacterium"
"2113","fluid_cont.control",4.25748647460145e-05,"Deltaproteobacteria.Sva0485.uncultured delta proteobacterium"
"2114","fluid_cont.control",4.25748647460145e-05,"Diapherotrites.Iainarchaeia.Iainarchaeales.Other"
"2115","fluid_cont.control",4.02095944819214e-05,"Acidobacteria.Subgroup 6.Ambiguous_taxa.Ambiguous_taxa"
"2116","fluid_cont.control",4.02095944830316e-05,"Actinobacteria.Acidimicrobiia.Other.Other"
"2117","fluid_cont.control",3.86327476390447e-05,"Armatimonadetes.uncultured.Other.Other"
"2118","fluid_cont.control",3.78443242189386e-05,"Acidobacteria.Subgroup 26.uncultured bacterium.uncultured bacterium"
"2119","fluid_cont.control",3.78443242190496e-05,"Actinobacteria.Acidimicrobiia.Microtrichales.Ilumatobacteraceae"
"2120","fluid_cont.control",3.78443242179394e-05,"Actinobacteria.Actinobacteria.PeM15.Other"
"2121","fluid_cont.control",3.78443242190496e-05,"Firmicutes.Bacilli.Lactobacillales.Enterococcaceae"
"2122","fluid_cont.control",3.78443242189386e-05,"Firmicutes.Negativicutes.Selenomonadales.Veillonellaceae"
"2123","fluid_cont.control",3.78443242180504e-05,"Patescibacteria.Gracilibacteria.Absconditabacteriales (SR1).Other"
"2124","fluid_cont.control",3.78443242189386e-05,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.metagenome"
"2125","fluid_cont.control",3.78443242190496e-05,"Acidobacteria.Holophagae.Holophagales.Holophagaceae"
"2126","fluid_cont.control",3.78443242180504e-05,"Patescibacteria.Parcubacteria.Candidatus Liptonbacteria.Other"
"2127","fluid_cont.control",3.78443242189386e-05,"Planctomycetes.SPG12-343-353-B69.uncultured bacterium.uncultured bacterium"
"2128","fluid_cont.control",3.70559007970561e-05,"Patescibacteria.Gracilibacteria.Candidatus Peribacteria.uncultured bacterium"
"2129","fluid_cont.control",3.70559007979443e-05,"Alphaproteobacteria.Rickettsiales.Midichloriaceae"
"2130","fluid_cont.control",3.62674773760618e-05,"Nanoarchaeaeota.Woesearchaeia.uncultured bacterium.uncultured bacterium"
"2131","fluid_cont.control",3.62674773759508e-05,"Actinobacteria.Acidimicrobiia.IMCC26256.uncultured bacterium"
"2132","fluid_cont.control",3.62674773759508e-05,"Actinobacteria.Actinobacteria.Frankiales.Frankiaceae"
"2133","fluid_cont.control",3.62674773760618e-05,"Actinobacteria.Thermoleophilia.Solirubrobacterales.Other"
"2134","fluid_cont.control",3.626747737695e-05,"Armatimonadetes.Armatimonadia.Armatimonadales.Other"
"2135","fluid_cont.control",3.62674773760618e-05,"Bacteroidetes.Bacteroidia.Chitinophagales.uncultured"
"2136","fluid_cont.control",3.62674773759508e-05,"Chloroflexi.JG30-KF-CM66.uncultured bacterium.uncultured bacterium"
"2137","fluid_cont.control",3.62674773760618e-05,"Cyanobacteria.Melainabacteria.Vampirovibrionales.uncultured bacterium"
"2138","fluid_cont.control",3.62674773759508e-05,"Dependentiae.Babeliae.Babeliales.Babeliaceae"
"2139","fluid_cont.control",3.6267477377061e-05,"Elusimicrobia.Elusimicrobia.MVP-88.Other"
"2140","fluid_cont.control",3.62674773759508e-05,"Elusimicrobia.Other.Other.Other"
"2141","fluid_cont.control",3.62674773759508e-05,"Patescibacteria.Microgenomatia.Candidatus Woykebacteria.uncultured bacterium"
"2142","fluid_cont.control",3.62674773760618e-05,"Planctomycetes.BD7-11.uncultured bacterium.uncultured bacterium"
"2143","fluid_cont.control",3.62674773759508e-05,"Planctomycetes.OM190.metagenome.metagenome"
"2144","fluid_cont.control",3.6267477377061e-05,"Alphaproteobacteria.Caedibacterales.Caedibacteraceae"
"2145","fluid_cont.control",3.62674773759508e-05,"Alphaproteobacteria.Rhodovibrionales.Fodinicurvataceae"
"2146","fluid_cont.control",3.62674773760618e-05,"Gammaproteobacteria.Alteromonadales.Marinobacteraceae"
"2147","fluid_cont.control",3.62674773759508e-05,"Gammaproteobacteria.Ga0077536.Other"
"2148","fluid_cont.control",3.54790539550676e-05,"Firestonebacteria.Other.Other.Other"
"2149","fluid_cont.control",3.54790539549565e-05,"Firmicutes.Clostridia.Clostridiales.Family XVIII"
"2150","fluid_cont.control",3.31137836909745e-05,"Patescibacteria.Microgenomatia.Candidatus Woykebacteria.Candidatus Woykebacteria bacterium RBG_13_40_7b"
"2151","fluid_cont.control",3.31137836919737e-05,"Euryarchaeota.Thermoplasmata.uncultured.Other"
"2152","fluid_cont.control",3.31137836910855e-05,"Deltaproteobacteria.Myxococcales.Archangiaceae"
"2153","fluid_cont.control",3.31137836909745e-05,"WS2.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"2154","fluid_cont.control",3.07485134279917e-05,"Patescibacteria.ABY1.Candidatus Komeilibacteria.Other"
"2155","fluid_cont.control",3.07485134279917e-05,"Crenarchaeota.Bathyarchaeia.uncultured archaeon.uncultured archaeon"
"2156","fluid_cont.control",3.07485134269925e-05,"Nanoarchaeaeota.Woesearchaeia.Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9.Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9"
"2157","fluid_cont.control",3.07485134279917e-05,"Acidobacteria.Holophagae.Subgroup 7.Other"
"2158","fluid_cont.control",3.07485134269925e-05,"Firmicutes.Clostridia.DTU014.Other"
"2159","fluid_cont.control",3.07485134279917e-05,"Deltaproteobacteria.PB19.uncultured organism"
"2160","fluid_cont.control",2.99600900069974e-05,"Omnitrophicaeota.Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24.Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24.Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24"
"2161","fluid_cont.control",2.99600900059982e-05,"Verrucomicrobia.Verrucomicrobiae.Opitutales.Puniceicoccaceae"
"2162","fluid_cont.control",2.91716665850039e-05,"Armatimonadetes.DG-56.uncultured bacterium.uncultured bacterium"
"2163","fluid_cont.control",2.83832431640096e-05,"Acidobacteria.Subgroup 21.Other.Other"
"2164","fluid_cont.control",2.83832431640096e-05,"Patescibacteria.Berkelbacteria.Other.Other"
"2165","fluid_cont.control",2.83832431640096e-05,"Patescibacteria.Gracilibacteria.Candidatus Peregrinibacteria.Candidatus Peregrinibacteria bacterium RIFOXYB2_FULL_41_88"
"2166","fluid_cont.control",2.83832431640096e-05,"Patescibacteria.Parcubacteria.uncultured organism.uncultured organism"
"2167","fluid_cont.control",2.83832431640096e-05,"Spirochaetes.V2072-189E03.Other.Other"
"2168","fluid_cont.control",2.83832431640096e-05,"WS4.Other.Other.Other"
"2169","fluid_cont.control",2.75948197430154e-05,"Chloroflexi.Dehalococcoidia.SAR202 clade.Other"
"2170","fluid_cont.control",2.75948197429043e-05,"Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Rubritaleaceae"
"2171","fluid_cont.control",2.60179729000276e-05,"Euryarchaeota.Methanomicrobia.Methanosarcinales.Methanosarcinaceae"
"2172","fluid_cont.control",2.60179729000276e-05,"Actinobacteria.Actinobacteria.Corynebacteriales.Nocardiaceae"
"2173","fluid_cont.control",2.60179729000276e-05,"Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae"
"2174","fluid_cont.control",2.60179729010268e-05,"Caldiserica.Caldisericia.Caldisericales.TTA-B15"
"2175","fluid_cont.control",2.60179728999166e-05,"Chloroflexi.Dehalococcoidia.H3.93.Other"
"2176","fluid_cont.control",2.60179729000276e-05,"Firmicutes.Clostridia.Clostridiales.Gracilibacteraceae"
"2177","fluid_cont.control",2.60179729010268e-05,"Nitrospirae.BMS9AB35.uncultured bacterium.uncultured bacterium"
"2178","fluid_cont.control",2.60179729000276e-05,"Patescibacteria.Parcubacteria.Paceibacterales.Paceibacteraceae"
"2179","fluid_cont.control",2.60179728999166e-05,"Planctomycetes.Phycisphaerae.Pla1 lineage.uncultured bacterium"
"2180","fluid_cont.control",2.60179729010268e-05,"Gammaproteobacteria.Oceanospirillales.SS1-B-06-26"
"2181","fluid_cont.control",2.52295494790333e-05,"Patescibacteria.Parcubacteria.Candidatus Colwellbacteria.Other"
"2182","fluid_cont.control",2.52295494789223e-05,"Patescibacteria.Parcubacteria.Candidatus Yanofskybacteria.Other"
"2183","fluid_cont.control",2.44411260580391e-05,"Chloroflexi.TK10.uncultured bacterium.uncultured bacterium"
"2184","fluid_cont.control",2.44411260570399e-05,"Actinobacteria.Actinobacteria.Corynebacteriales.Mycobacteriaceae"
"2185","fluid_cont.control",2.36527026369338e-05,"Bacteroidetes.Bacteroidia.Bacteroidales.Muribaculaceae"
"2186","fluid_cont.control",2.36527026370448e-05,"Chloroflexi.OLB14.Other.Other"
"2187","fluid_cont.control",2.36527026359346e-05,"Fibrobacteres.Fibrobacteria.Fibrobacterales.Candidatus Raymondbacteria"
"2188","fluid_cont.control",2.36527026370448e-05,"Firmicutes.Other.Other.Other"
"2189","fluid_cont.control",2.36527026370448e-05,"Omnitrophicaeota.uncultured organism.uncultured organism.uncultured organism"
"2190","fluid_cont.control",2.36527026359346e-05,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_60_25"
"2191","fluid_cont.control",2.36527026370448e-05,"Planctomycetes.Phycisphaerae.MSBL9.Other"
"2192","fluid_cont.control",2.36527026369338e-05,"Alphaproteobacteria.Rickettsiales.Other"
"2193","fluid_cont.control",2.36527026360456e-05,"Deltaproteobacteria.MBNT15.uncultured Syntrophobacteraceae bacterium"
"2194","fluid_cont.control",2.36527026370448e-05,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_12_FULL_41_16"
"2195","fluid_cont.control",2.36527026369338e-05,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.Candidatus Woesebacteria bacterium RBG_19FT_COMBO_42_9"
"2196","fluid_cont.control",2.36527026360456e-05,"Deltaproteobacteria.Myxococcales.MidBa8"
"2197","fluid_cont.control",2.2075855793946e-05,"Gammaproteobacteria.Pasteurellales.Pasteurellaceae"
"2198","fluid_cont.control",2.12874323730627e-05,"Elusimicrobia.Lineage IIc.Elusimicrobia bacterium RIFOXYA2_FULL_39_19.Elusimicrobia bacterium RIFOXYA2_FULL_39_19"
"2199","fluid_cont.control",2.12874323729517e-05,"Gemmatimonadetes.MD2902-B12.uncultured bacterium.uncultured bacterium"
"2200","fluid_cont.control",2.12874323730627e-05,"Kiritimatiellaeota.Kiritimatiellae.WCHB1-41.uncultured bacterium"
"2201","fluid_cont.control",2.12874323729517e-05,"Patescibacteria.ABY1.Candidatus Buchananbacteria.Parcubacteria group bacterium GW2011_GWA2_38_13"
"2202","fluid_cont.control",2.12874323730627e-05,"Patescibacteria.ABY1.Candidatus Buchananbacteria.Other"
"2203","fluid_cont.control",2.12874323729517e-05,"Patescibacteria.Microgenomatia.Candidatus Beckwithbacteria.uncultured bacterium"
"2204","fluid_cont.control",2.12874323729517e-05,"Patescibacteria.Parcubacteria.Candidatus Nomurabacteria.uncultured bacterium"
"2205","fluid_cont.control",2.12874323730627e-05,"Planctomycetes.Phycisphaerae.Amsterdam-1B-07.Other"
"2206","fluid_cont.control",2.12874323729517e-05,"Deltaproteobacteria.PB19.metagenome"
"2207","fluid_cont.control",2.12874323730627e-05,"Desantisbacteria.Ambiguous_taxa.Ambiguous_taxa.Ambiguous_taxa"
"2208","fluid_cont.control",2.04990089519574e-05,"Firmicutes.Clostridia.Clostridiales.Clostridiaceae 1"
"2209","fluid_cont.control",1.89221621089697e-05,"Diapherotrites.Iainarchaeia.Iainarchaeales.uncultured prokaryote"
"2210","fluid_cont.control",1.89221621100799e-05,"Nanoarchaeaeota.Woesearchaeia.Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_42_17.Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_42_17"
"2211","fluid_cont.control",1.89221621089697e-05,"Acidobacteria.Blastocatellia (Subgroup 4).Pyrinomonadales.Pyrinomonadaceae"
"2212","fluid_cont.control",1.89221621089697e-05,"Acidobacteria.Subgroup 22.uncultured bacterium.uncultured bacterium"
"2213","fluid_cont.control",1.89221621099689e-05,"Dependentiae.Babeliae.Babeliales.Vermiphilaceae"
"2214","fluid_cont.control",1.89221621090807e-05,"Patescibacteria.ABY1.Candidatus Buchananbacteria.uncultured bacterium"
"2215","fluid_cont.control",1.89221621089697e-05,"Patescibacteria.Microgenomatia.Candidatus Curtissbacteria.Other"
"2216","fluid_cont.control",1.89221621099689e-05,"Deltaproteobacteria.Myxococcales.Eel-36e1D6"
"2217","fluid_cont.control",1.89221621090807e-05,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_36_9"
"2218","fluid_cont.control",1.89221621089697e-05,"Patescibacteria.Gracilibacteria.Candidatus Peregrinibacteria.uncultured marine bacterium"
"2219","fluid_cont.control",1.89221621089697e-05,"Patescibacteria.Gracilibacteria.uncultured Microgenomates group bacterium.uncultured Microgenomates group bacterium"
"2220","fluid_cont.control",1.81337386889746e-05,"Nanoarchaeaeota.Woesearchaeia.archaeon GW2011_AR17.archaeon GW2011_AR17"
"2221","fluid_cont.control",1.81337386880864e-05,"Acetothermia.Acetothermiia.uncultured bacterium.uncultured bacterium"
"2222","fluid_cont.control",1.81337386879754e-05,"Acidobacteria.Acidobacteriia.Acidobacteriales.Other"
"2223","fluid_cont.control",1.81337386879754e-05,"Acidobacteria.Subgroup 18.Other.Other"
"2224","fluid_cont.control",1.81337386879754e-05,"Actinobacteria.Actinobacteria.Frankiales.Nakamurellaceae"
"2225","fluid_cont.control",1.81337386879754e-05,"Actinobacteria.Actinobacteria.Micromonosporales.Micromonosporaceae"
"2226","fluid_cont.control",1.81337386880864e-05,"Armatimonadetes.Chthonomonadetes.Chthonomonadales.Chthonomonadaceae"
"2227","fluid_cont.control",1.81337386879754e-05,"Bacteroidetes.Bacteroidia.Cytophagales.Hymenobacteraceae"
"2228","fluid_cont.control",1.81337386879754e-05,"Bacteroidetes.Bacteroidia.Flavobacteriales.NS7 marine group"
"2229","fluid_cont.control",1.81337386879754e-05,"Bacteroidetes.OC31.uncultured bacterium.uncultured bacterium"
"2230","fluid_cont.control",1.81337386880864e-05,"Chloroflexi.Anaerolineae.Caldilineales.Caldilineaceae"
"2231","fluid_cont.control",1.81337386889746e-05,"Chloroflexi.Anaerolineae.uncultured Bellilinea sp..uncultured Bellilinea sp."
"2232","fluid_cont.control",1.81337386879754e-05,"Chloroflexi.Ktedonobacteria.C0119.uncultured bacterium"
"2233","fluid_cont.control",1.81337386879754e-05,"Epsilonbacteraeota.Campylobacteria.Campylobacterales.uncultured"
"2234","fluid_cont.control",1.81337386879754e-05,"Lindowbacteria.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12"
"2235","fluid_cont.control",1.81337386880864e-05,"Margulisbacteria.uncultured marine cyanobacterium.uncultured marine cyanobacterium.uncultured marine cyanobacterium"
"2236","fluid_cont.control",1.81337386879754e-05,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.uncultured Parcubacteria group bacterium"
"2237","fluid_cont.control",1.81337386879754e-05,"Patescibacteria.ABY1.Candidatus Uhrbacteria.uncultured Parcubacteria group bacterium"
"2238","fluid_cont.control",1.81337386879754e-05,"Patescibacteria.Parcubacteria.Candidatus Giovannonibacteria.uncultured bacterium"
"2239","fluid_cont.control",1.81337386880864e-05,"Patescibacteria.Parcubacteria.Candidatus Kaiserbacteria.groundwater metagenome"
"2240","fluid_cont.control",1.81337386879754e-05,"Patescibacteria.Parcubacteria.Candidatus Zambryskibacteria.Parcubacteria group bacterium GW2011_GWA2_40_14"
"2241","fluid_cont.control",1.81337386889746e-05,"Planctomycetes.028H05-P-BN-P5.Other.Other"
"2242","fluid_cont.control",1.81337386879754e-05,"Planctomycetes.OM190.uncultured planctomycete.uncultured planctomycete"
"2243","fluid_cont.control",1.81337386879754e-05,"Alphaproteobacteria.Rhodospirillales.Rhodopirillaceae"
"2244","fluid_cont.control",1.81337386880864e-05,"Alphaproteobacteria.Rhodovibrionales.Kiloniellaceae"
"2245","fluid_cont.control",1.81337386879754e-05,"Alphaproteobacteria.Rickettsiales.SM1B06"
"2246","fluid_cont.control",1.81337386879754e-05,"Deltaproteobacteria.Myxococcales.FFCH16767"
"2247","fluid_cont.control",1.81337386879754e-05,"Deltaproteobacteria.PB19.uncultured bacterium"
"2248","fluid_cont.control",1.81337386880864e-05,"Gammaproteobacteria.CCM19a.uncultured gamma proteobacterium"
"2249","fluid_cont.control",1.81337386879754e-05,"Gammaproteobacteria.JG36-GS-52.Other"
"2250","fluid_cont.control",1.65568918459869e-05,"Alphaproteobacteria.Parvibaculales.Parvibaculaceae"
"2251","fluid_cont.control",1.65568918459869e-05,"Actinobacteria.MB-A2-108.uncultured bacterium.uncultured bacterium"
"2252","fluid_cont.control",1.65568918449877e-05,"Armatimonadetes.DG-56.Other.Other"
"2253","fluid_cont.control",1.65568918459869e-05,"Armatimonadetes.Other.Other.Other"
"2254","fluid_cont.control",1.65568918459869e-05,"Patescibacteria.Microgenomatia.Candidatus Amesbacteria.Candidatus Amesbacteria bacterium GW2011_GWA2_42_12"
"2255","fluid_cont.control",1.65568918449877e-05,"Patescibacteria.Microgenomatia.Candidatus Amesbacteria.Microgenomates bacterium SCGC AAA011-B20"
"2256","fluid_cont.control",1.65568918460979e-05,"Patescibacteria.Microgenomatia.Candidatus Collierbacteria.groundwater metagenome"
"2257","fluid_cont.control",1.65568918459869e-05,"Patescibacteria.Microgenomatia.Candidatus Curtissbacteria.uncultured bacterium"
"2258","fluid_cont.control",1.65568918449877e-05,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.uncultured bacterium"
"2259","fluid_cont.control",1.65568918459869e-05,"Patescibacteria.Parcubacteria.Candidatus Kaiserbacteria.metagenome"
"2260","fluid_cont.control",1.41916215820048e-05,"Nanoarchaeaeota.Woesearchaeia.Ambiguous_taxa.Ambiguous_taxa"
"2261","fluid_cont.control",1.41916215820048e-05,"Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae"
"2262","fluid_cont.control",1.41916215820048e-05,"Chloroflexi.Anaerolineae.ADurb.Bin180.Other"
"2263","fluid_cont.control",1.41916215820048e-05,"Firmicutes.Clostridia.Clostridiales.Eubacteriaceae"
"2264","fluid_cont.control",1.41916215820048e-05,"Gemmatimonadetes.MD2902-B12.Other.Other"
"2265","fluid_cont.control",1.41916215820048e-05,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium GW2011_GWA2_41_55"
"2266","fluid_cont.control",1.41916215820048e-05,"Patescibacteria.Microgenomatia.Candidatus Roizmanbacteria.uncultured bacterium"
"2267","fluid_cont.control",1.41916215820048e-05,"Verrucomicrobia.Verrucomicrobiae.LD1-PB3.uncultured bacterium"
"2268","fluid_cont.control",1.41916215820048e-05,"Bacteroidetes.Ignavibacteria.Ignavibacteriales.BSN166"
"2269","fluid_cont.control",1.41916215818938e-05,"Firmicutes.Clostridia.Clostridiales.Family XIII"
"2270","fluid_cont.control",1.18263513180228e-05,"Nanoarchaeaeota.Woesearchaeia.Candidatus Pacearchaeota archaeon CG1_02_32_21.Candidatus Pacearchaeota archaeon CG1_02_32_21"
"2271","fluid_cont.control",1.18263513180228e-05,"Chloroflexi.Dehalococcoidia.GIF9.uncultured bacterium"
"2272","fluid_cont.control",1.1826351319022e-05,"Firmicutes.Clostridia.Clostridiales.Christensenellaceae"
"2273","fluid_cont.control",1.18263513180228e-05,"Margulisbacteria.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"2274","fluid_cont.control",1.18263513179118e-05,"Patescibacteria.Microgenomatia.Candidatus Amesbacteria.Other"
"2275","fluid_cont.control",1.1826351319022e-05,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.uncultured Microgenomates group bacterium"
"2276","fluid_cont.control",1.18263513180228e-05,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.uncultured bacterium"
"2277","fluid_cont.control",1.18263513180228e-05,"Deltaproteobacteria.MBNT15.Deltaproteobacteria bacterium RBG_13_61_14"
"2278","fluid_cont.control",1.1826351319022e-05,"Deltaproteobacteria.Myxococcales.UASB-TL25"
"2279","fluid_cont.control",1.18263513179118e-05,"Hadesarchaeaeota.Other.Other.Other"
"2280","fluid_cont.control",1.18263513180228e-05,"Chloroflexi.Dehalococcoidia.Sh765B-AG-111.uncultured bacterium"
"2281","fluid_cont.control",1.1826351319022e-05,"Elusimicrobia.Elusimicrobia.Other.Other"
"2282","fluid_cont.control",9.46108105404075e-06,"Hadesarchaeaeota.uncultured archaeon.uncultured archaeon.uncultured archaeon"
"2283","fluid_cont.control",9.46108105492893e-06,"Acidobacteria.uncultured Acidobacterium sp..uncultured Acidobacterium sp..uncultured Acidobacterium sp."
"2284","fluid_cont.control",9.46108105503995e-06,"Bacteroidetes.Bacteroidia.Bacteroidales.SB-5"
"2285","fluid_cont.control",9.46108105404075e-06,"Bacteroidetes.Bacteroidia.Flavobacteriales.Weeksellaceae"
"2286","fluid_cont.control",9.46108105492893e-06,"Chloroflexi.Dehalococcoidia.GIF3.uncultured bacterium"
"2287","fluid_cont.control",9.46108105503995e-06,"Chloroflexi.Dehalococcoidia.MSBL5.uncultured organism"
"2288","fluid_cont.control",9.46108105404075e-06,"Chloroflexi.Dehalococcoidia.SAR202 clade.uncultured eubacterium H1.2.f"
"2289","fluid_cont.control",9.46108105492893e-06,"Desantisbacteria.Other.Other.Other"
"2290","fluid_cont.control",9.46108105404075e-06,"Nitrospirae.BMS9AB35.Other.Other"
"2291","fluid_cont.control",9.46108105492893e-06,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium GW2011_GWC2_45_8"
"2292","fluid_cont.control",9.46108105503995e-06,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.Other"
"2293","fluid_cont.control",9.46108105404075e-06,"Patescibacteria.Microgenomatia.Candidatus Roizmanbacteria.Other"
"2294","fluid_cont.control",9.46108105492893e-06,"Patescibacteria.WWE3.Other.Other"
"2295","fluid_cont.control",9.46108105503995e-06,"Planctomycetes.Phycisphaerae.MSBL9.GWC2-45-44"
