"","Comparison","SIMPER","OTU"
"20194","D3.fluid_D3.inert.control",0,"Omnitrophicaeota.uncultured organism.uncultured organism.uncultured organism"
"20195","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Buchananbacteria.Parcubacteria group bacterium GW2011_GWA2_38_13"
"20196","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Buchananbacteria.uncultured bacterium"
"20197","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Buchananbacteria.Other"
"20198","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Falkowbacteria.uncultured bacterium"
"20199","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.uncultured Parcubacteria group bacterium"
"20200","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.uncultured bacterium"
"20201","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.uncultured soil bacterium"
"20202","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.Other"
"20203","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Komeilibacteria.Parcubacteria group bacterium GW2011_GWF2_45_11"
"20204","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Kuenenbacteria.Parcubacteria bacterium SCGC AAA011-N16"
"20205","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Kuenenbacteria.Other"
"20206","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium GW2011_GWC2_45_8"
"20207","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_12_FULL_41_16"
"20208","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium RIFOXYC2_FULL_42_28"
"20209","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_36_9"
"20210","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_57_19"
"20211","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_60_25"
"20212","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.uncultured bacterium"
"20213","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Uhrbacteria.Ambiguous_taxa"
"20214","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Uhrbacteria.Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11"
"20215","D3.fluid_D3.inert.control",0,"Patescibacteria.ABY1.Candidatus Uhrbacteria.uncultured Parcubacteria group bacterium"
"20216","D3.fluid_D3.inert.control",0,"Patescibacteria.Berkelbacteria.candidate division WS2 bacterium ADurb.Bin280.candidate division WS2 bacterium ADurb.Bin280"
"20217","D3.fluid_D3.inert.control",0,"Patescibacteria.Berkelbacteria.uncultured bacterium.uncultured bacterium"
"20218","D3.fluid_D3.inert.control",0,"Patescibacteria.Berkelbacteria.Other.Other"
"20219","D3.fluid_D3.inert.control",0,"Patescibacteria.Gracilibacteria.Candidatus Abawacabacteria.Candidatus Abawacabacteria bacterium RBG_16_42_10"
"20220","D3.fluid_D3.inert.control",0,"Patescibacteria.Gracilibacteria.Candidatus Peregrinibacteria.Candidatus Peregrinibacteria bacterium RIFOXYB2_FULL_41_88"
"20221","D3.fluid_D3.inert.control",0,"Patescibacteria.Gracilibacteria.Candidatus Peregrinibacteria.uncultured marine bacterium"
"20222","D3.fluid_D3.inert.control",0,"Patescibacteria.Gracilibacteria.Candidatus Peregrinibacteria.uncultured proteobacterium"
"20223","D3.fluid_D3.inert.control",0,"Patescibacteria.Gracilibacteria.Candidatus Peribacteria.uncultured bacterium"
"20224","D3.fluid_D3.inert.control",0,"Patescibacteria.Gracilibacteria.Candidatus Peribacteria.Other"
"20225","D3.fluid_D3.inert.control",0,"Patescibacteria.Gracilibacteria.uncultured Microgenomates group bacterium.uncultured Microgenomates group bacterium"
"20226","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Amesbacteria.Candidatus Amesbacteria bacterium GW2011_GWA2_42_12"
"20227","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Amesbacteria.Microgenomates bacterium SCGC AAA011-B20"
"20228","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Amesbacteria.Other"
"20229","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Beckwithbacteria.uncultured bacterium"
"20230","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Chisholmbacteria.uncultured bacterium"
"20231","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Collierbacteria.uncultured Chloroflexi bacterium"
"20232","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Collierbacteria.uncultured bacterium"
"20233","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Curtissbacteria.uncultured bacterium"
"20234","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Curtissbacteria.Other"
"20235","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.Candidatus Daviesbacteria bacterium GW2011_GWC2_40_12"
"20236","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.uncultured Microgenomates group bacterium"
"20237","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.uncultured bacterium"
"20238","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.Other"
"20239","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Levybacteria.uncultured soil bacterium"
"20240","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Levybacteria.Other"
"20241","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Pacebacteria.uncultured bacterium"
"20242","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Roizmanbacteria.uncultured bacterium"
"20243","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Roizmanbacteria.Other"
"20244","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.Ambiguous_taxa"
"20245","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.Candidatus Woesebacteria bacterium RBG_13_46_13"
"20246","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.Candidatus Woesebacteria bacterium RBG_19FT_COMBO_42_9"
"20247","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.metagenome"
"20248","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.uncultured Microgenomates group bacterium"
"20249","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Woykebacteria.Candidatus Woykebacteria bacterium RBG_13_40_7b"
"20250","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Woykebacteria.uncultured bacterium"
"20251","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Candidatus Woykebacteria.Other"
"20252","D3.fluid_D3.inert.control",0,"Patescibacteria.Microgenomatia.Other.Other"
"20253","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Adlerbacteria.Other"
"20254","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Azambacteria.Ambiguous_taxa"
"20255","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Azambacteria.uncultured bacterium"
"20256","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Azambacteria.Other"
"20257","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Colwellbacteria.Ambiguous_taxa"
"20258","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Colwellbacteria.Other"
"20259","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Giovannonibacteria.uncultured bacterium"
"20260","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Jorgensenbacteria.Candidatus Jorgensenbacteria bacterium GW2011_GWA1_48_13"
"20261","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Kaiserbacteria.groundwater metagenome"
"20262","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Kaiserbacteria.metagenome"
"20263","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Kaiserbacteria.uncultured bacterium"
"20264","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Kaiserbacteria.Other"
"20265","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Liptonbacteria.Other"
"20266","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Lloydbacteria.Other"
"20267","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Moranbacteria.uncultured soil bacterium"
"20268","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Nomurabacteria.uncultured bacterium"
"20269","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Nomurabacteria.wastewater metagenome"
"20270","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Ryanbacteria.Candidatus Ryanbacteria bacterium RIFCSPHIGHO2_02_FULL_48_12"
"20271","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Spechtbacteria.Ambiguous_taxa"
"20272","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Vogelbacteria.Candidatus Vogelbacteria bacterium RIFOXYB1_FULL_42_16"
"20273","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Wolfebacteria.Ambiguous_taxa"
"20274","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Wolfebacteria.Candidatus Wolfebacteria bacterium GW2011_GWC1_37_10"
"20275","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Yanofskybacteria.Candidatus Yanofskybacteria bacterium GW2011_GWF2_43_596"
"20276","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Yanofskybacteria.uncultured bacterium"
"20277","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Yanofskybacteria.Other"
"20278","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Yonathbacteria.Other"
"20279","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Zambryskibacteria.Parcubacteria group bacterium GW2011_GWA2_40_14"
"20280","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Candidatus Zambryskibacteria.Other"
"20281","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.GWA2-38-13b.uncultured Parcubacteria group bacterium"
"20282","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.GWB1-42-6.uncultured Parcubacteria group bacterium"
"20283","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.GWB1-42-6.Other"
"20284","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Paceibacterales.Paceibacteraceae"
"20285","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Parcubacteria group bacterium GW2011_GWA1_40_21.Parcubacteria group bacterium GW2011_GWA1_40_21"
"20286","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.UBA9983.uncultured bacterium"
"20287","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.UBA9983.Other"
"20288","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.uncultured organism.uncultured organism"
"20289","D3.fluid_D3.inert.control",0,"Patescibacteria.Parcubacteria.Other.Other"
"20290","D3.fluid_D3.inert.control",0,"Patescibacteria.Saccharimonadia.Saccharimonadales.uncultured bacterium"
"20291","D3.fluid_D3.inert.control",0,"Patescibacteria.Saccharimonadia.Saccharimonadales.Other"
"20292","D3.fluid_D3.inert.control",0,"Patescibacteria.WWE3.Ambiguous_taxa.Ambiguous_taxa"
"20293","D3.fluid_D3.inert.control",0,"Planctomycetes.028H05-P-BN-P5.Other.Other"
"20294","D3.fluid_D3.inert.control",0,"Planctomycetes.BD7-11.uncultured bacterium.uncultured bacterium"
"20295","D3.fluid_D3.inert.control",0,"Planctomycetes.BD7-11.uncultured organism.uncultured organism"
"20296","D3.fluid_D3.inert.control",0,"Planctomycetes.Brocadiae.Brocadiales.GWA2-50-13"
"20297","D3.fluid_D3.inert.control",0,"Planctomycetes.Brocadiae.Brocadiales.Scalinduaceae"
"20298","D3.fluid_D3.inert.control",0,"Planctomycetes.OM190.metagenome.metagenome"
"20299","D3.fluid_D3.inert.control",0,"Planctomycetes.OM190.uncultured planctomycete.uncultured planctomycete"
"20300","D3.fluid_D3.inert.control",0,"Planctomycetes.Phycisphaerae.Amsterdam-1B-07.Other"
"20301","D3.fluid_D3.inert.control",0,"Planctomycetes.Phycisphaerae.MSBL9.SM23-30"
"20302","D3.fluid_D3.inert.control",0,"Planctomycetes.Phycisphaerae.S-70.uncultured bacterium"
"20303","D3.fluid_D3.inert.control",0,"Planctomycetes.Phycisphaerae.S-70.Other"
"20304","D3.fluid_D3.inert.control",0,"Planctomycetes.Phycisphaerae.Tepidisphaerales.WD2101 soil group"
"20305","D3.fluid_D3.inert.control",0,"Planctomycetes.Phycisphaerae.mle1-8.uncultured bacterium"
"20306","D3.fluid_D3.inert.control",0,"Planctomycetes.Phycisphaerae.Other.Other"
"20307","D3.fluid_D3.inert.control",0,"Planctomycetes.Pla3 lineage.uncultured bacterium.uncultured bacterium"
"20308","D3.fluid_D3.inert.control",0,"Planctomycetes.Pla3 lineage.Other.Other"
"20309","D3.fluid_D3.inert.control",0,"Planctomycetes.Pla4 lineage.uncultured Planctomycetales bacterium.uncultured Planctomycetales bacterium"
"20310","D3.fluid_D3.inert.control",0,"Planctomycetes.Pla4 lineage.uncultured bacterium.uncultured bacterium"
"20311","D3.fluid_D3.inert.control",0,"Planctomycetes.Planctomycetacia.Gemmatales.Gemmataceae"
"20312","D3.fluid_D3.inert.control",0,"Planctomycetes.Planctomycetacia.Isosphaerales.Isosphaeraceae"
"20313","D3.fluid_D3.inert.control",0,"Planctomycetes.Planctomycetacia.Planctomycetales.Rubinisphaeraceae"
"20314","D3.fluid_D3.inert.control",0,"Planctomycetes.Planctomycetacia.Planctomycetales.Schlesneriaceae"
"20315","D3.fluid_D3.inert.control",0,"Planctomycetes.Planctomycetacia.Planctomycetales.uncultured"
"20316","D3.fluid_D3.inert.control",0,"Planctomycetes.Planctomycetacia.uncultured.Other"
"20317","D3.fluid_D3.inert.control",0,"Planctomycetes.SPG12-343-353-B69.uncultured bacterium.uncultured bacterium"
"20318","D3.fluid_D3.inert.control",0,"Planctomycetes.Other.Other.Other"
"20319","D3.fluid_D3.inert.control",0,"Poribacteria.Other.Other.Other"
"20320","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Acetobacterales.Acetobacterales Incertae Sedis"
"20321","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Azospirillales.Azospirillaceae"
"20322","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Azospirillales.Azospirillales Incertae Sedis"
"20323","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Azospirillales.uncultured"
"20324","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Caedibacterales.Caedibacteraceae"
"20325","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Caulobacterales.Parvularculaceae"
"20326","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Elsterales.uncultured"
"20327","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Micavibrionales.uncultured"
"20328","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Micavibrionales.Other"
"20329","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Micropepsales.Micropepsaceae"
"20330","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Parvibaculales.Parvibaculaceae"
"20331","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Reyranellales.Reyranellaceae"
"20332","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rhizobiales.KF-JG30-B3"
"20333","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rhizobiales.uncultured"
"20334","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rhodospirillales.Magnetospirillaceae"
"20335","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rhodospirillales.Rhodopirillaceae"
"20336","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rhodospirillales.uncultured"
"20337","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rhodospirillales.Other"
"20338","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rhodovibrionales.Fodinicurvataceae"
"20339","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rhodovibrionales.Kiloniellaceae"
"20340","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rickettsiales.AB1"
"20341","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rickettsiales.Midichloriaceae"
"20342","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rickettsiales.SM1B06"
"20343","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rickettsiales.SM2D12"
"20344","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Rickettsiales.Other"
"20345","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Sneathiellales.Sneathiellaceae"
"20346","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.Tistrellales.Geminicoccaceae"
"20347","D3.fluid_D3.inert.control",0,"Alphaproteobacteria.uncultured.uncultured bacterium"
"20348","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Bdellovibrionales.Bacteriovoracaceae"
"20349","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.DTB120.uncultured bacterium"
"20350","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.DTB120.Other"
"20351","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Deltaproteobacteria Incertae Sedis.Syntrophorhabdaceae"
"20352","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.MBNT15.Deltaproteobacteria bacterium RBG_13_61_14"
"20353","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.27F-1492R"
"20354","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.Eel-36e1D6"
"20355","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.FFCH16767"
"20356","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.Haliangiaceae"
"20357","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.MidBa8"
"20358","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.Nannocystaceae"
"20359","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.Polyangiaceae"
"20360","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.UASB-TL25"
"20361","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.VHS-B3-70"
"20362","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.bacteriap25"
"20363","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Myxococcales.mle1-27"
"20364","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.NB1-j.Other"
"20365","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Oligoflexales.Oligoflexaceae"
"20366","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.PB19.metagenome"
"20367","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.PB19.uncultured bacterium"
"20368","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.RCP2-54.Other"
"20369","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.SAR324 clade(Marine group B).uncultured bacterium"
"20370","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.SAR324 clade(Marine group B).Other"
"20371","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Sva0485.uncultured delta proteobacterium"
"20372","D3.fluid_D3.inert.control",0,"Deltaproteobacteria.Syntrophobacterales.Other"
"20373","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.1013-28-CG33.Other"
"20374","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Acidiferrobacterales.Acidiferrobacteraceae"
"20375","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Acidithiobacillales.Acidithiobacillaceae"
"20376","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Alteromonadales.Idiomarinaceae"
"20377","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Alteromonadales.Marinobacteraceae"
"20378","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.B2M28.Other"
"20379","D3.fluid_D3.inert.control",0,"Betaproteobacteria.Betaproteobacteriales.Chitinibacteraceae"
"20380","D3.fluid_D3.inert.control",0,"Betaproteobacteria.Betaproteobacteriales.TRA3-20"
"20381","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.CCD24.Other"
"20382","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.CCM19a.uncultured gamma proteobacterium"
"20383","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.CCM19a.Other"
"20384","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.CHAB-XI-27.uncultured bacterium"
"20385","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Cardiobacteriales.Cardiobacteriaceae"
"20386","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Cellvibrionales.Cellvibrionaceae"
"20387","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Cellvibrionales.Halieaceae"
"20388","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Cellvibrionales.Spongiibacteraceae"
"20389","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Chromatiales.Chromatiaceae"
"20390","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Ectothiorhodospirales.Other"
"20391","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Ga0077536.Other"
"20392","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Immundisolibacterales.Immundisolibacteraceae"
"20393","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.JG36-GS-52.Other"
"20394","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.KI89A clade.Other"
"20395","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.MBAE14.uncultured bacterium"
"20396","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Oceanospirillales.Halomonadaceae"
"20397","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Oceanospirillales.Marinomonadaceae"
"20398","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Oceanospirillales.Pseudohongiellaceae"
"20399","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Oceanospirillales.SS1-B-06-26"
"20400","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.PLTA13.Other"
"20401","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Pasteurellales.Pasteurellaceae"
"20402","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.R7C24.Other"
"20403","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Steroidobacterales.Woeseiaceae"
"20404","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.Vibrionales.Vibrionaceae"
"20405","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.WD260.uncultured bacterium"
"20406","D3.fluid_D3.inert.control",0,"Gammaproteobacteria.uncultured.Other"
"20407","D3.fluid_D3.inert.control",0,"Rokubacteria.NC10.Rokubacteriales.uncultured bacterium"
"20408","D3.fluid_D3.inert.control",0,"Rokubacteria.NC10.Rokubacteriales.Other"
"20409","D3.fluid_D3.inert.control",0,"Schekmanbacteria.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"20410","D3.fluid_D3.inert.control",0,"Spirochaetes.V2072-189E03.Other.Other"
"20411","D3.fluid_D3.inert.control",0,"Tenericutes.Mollicutes.Acholeplasmatales.Acholeplasmataceae"
"20412","D3.fluid_D3.inert.control",0,"Tenericutes.Mollicutes.Mollicutes RF39.uncultured bacterium"
"20413","D3.fluid_D3.inert.control",0,"Tenericutes.Mollicutes.Other.Other"
"20414","D3.fluid_D3.inert.control",0,"Verrucomicrobia.Verrucomicrobiae.Chthoniobacterales.Terrimicrobiaceae"
"20415","D3.fluid_D3.inert.control",0,"Verrucomicrobia.Verrucomicrobiae.Chthoniobacterales.Xiphinematobacteraceae"
"20416","D3.fluid_D3.inert.control",0,"Verrucomicrobia.Verrucomicrobiae.Chthoniobacterales.Other"
"20417","D3.fluid_D3.inert.control",0,"Verrucomicrobia.Verrucomicrobiae.S-BQ2-57 soil group.Other"
"20418","D3.fluid_D3.inert.control",0,"Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.DEV007"
"20419","D3.fluid_D3.inert.control",0,"Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Verrucomicrobiaceae"
"20420","D3.fluid_D3.inert.control",0,"Verrucomicrobia.Verrucomicrobiae.Other.Other"
"20421","D3.fluid_D3.inert.control",0,"WOR-1.uncultured prokaryote.uncultured prokaryote.uncultured prokaryote"
"20422","D3.fluid_D3.inert.control",0,"WPS-2.Other.Other.Other"
"20423","D3.fluid_D3.inert.control",0,"WS1.Other.Other.Other"
"20424","D3.fluid_D3.inert.control",0,"WS2.Other.Other.Other"
"20425","D3.fluid_D3.inert.control",0,"WS4.Other.Other.Other"
"20426","D3.fluid_D3.mineral",0.128206269743286,"Betaproteobacteria.Betaproteobacteriales.Gallionellaceae"
"20427","D3.fluid_D3.mineral",0.103157463875684,"Deltaproteobacteria.Desulfobacterales.Desulfobulbaceae"
"20428","D3.fluid_D3.mineral",0.074975646902007,"Unassigned.Other.Other.Other.Other"
"20429","D3.fluid_D3.mineral",0.055930394659728,"Chloroflexi.Anaerolineae.Anaerolineales.Anaerolineaceae"
"20430","D3.fluid_D3.mineral",0.053225307021798,"Nitrospirae.Thermodesulfovibrionia.uncultured.Other"
"20431","D3.fluid_D3.mineral",0.042226876517501,"Betaproteobacteria.Betaproteobacteriales.Rhodocyclaceae"
"20432","D3.fluid_D3.mineral",0.034339529363922,"Nitrospirae.Thermodesulfovibrionia.uncultured.uncultured bacterium"
"20433","D3.fluid_D3.mineral",0.030334723863112,"Nitrospirae.4-29-1.Other.Other"
"20434","D3.fluid_D3.mineral",0.029076203601202,"Alphaproteobacteria.Other.Other"
"20435","D3.fluid_D3.mineral",0.028056230738461,"Nanoarchaeaeota.Woesearchaeia.uncultured archaeon.uncultured archaeon"
"20436","D3.fluid_D3.mineral",0.027784459467541,"Zixibacteria.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"20437","D3.fluid_D3.mineral",0.022842740783365,"Betaproteobacteria.Betaproteobacteriales.Hydrogenophilaceae"
